,bin_names,K00626,K01848,K01849,K01964,K05606,K14465,K14466,K14534,K15016,K15018,K15019,K15020,K15036,K15037,K15038,K15039,mOTU,gtdbtk_classif_r207,percent_completion
630,MOSAIC-MIME-BINNING-3103_bin-39,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,47.88732394366197
631,bulkbins-MOSAIC-MIME-BINNING-25_bin-56,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_475,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182455,40.84507042253521
632,bulkbins-MOSAIC-MIME-BINNING-1603_bin-065,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,COMPLETE-SET-AND-BULK_mOTU_038,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,74.64788732394365
633,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-748,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_364,,1e-05
634,ERR599000.92,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_738,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas atlantica,70.4225352112676
635,bulkbins-ODEN-2013-BINNING-all-COASS_bin-06372,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_146,,1e-05
636,MOSAIC-MIME-BINNING-803_bin-23,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_292,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,94.3661971830986
637,bulkbins-MOSAIC-MIME-BINNING-1103_bin-33,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,COMPLETE-SET-AND-BULK_mOTU_840,,100.0
638,bulkbins-ODEN-2013-BINNING-COASS_bin-9712,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_098,,1e-05
639,ERR3589577.15,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_835,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,1e-05
640,MOSAIC-MIME-BINNING-ClusterAss-2_bin-413,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_453,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA2966;f__UBA2966;g__UBA2966;s__,49.29577464788731
641,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-415,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_265,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__GCA-2697345 sp905181985,85.91549295774648
642,ERR5005153.1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_368,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp012959605,61.971830985915496
643,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-721,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_414,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides marinus,90.14084507042251
644,bulkbins-ODEN-2013-BINNING-all-COASS_bin-03654,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_475,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182455,87.32394366197181
645,MOSAIC-MIME-BINNING-2203_bin-62,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,COMPLETE-SET-AND-BULK_mOTU_782,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Cycloclasticaceae;g__Cycloclasticus;s__,92.95774647887325
646,bulkbins-ODEN-2013-BINNING-all-COASS_bin-03988,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_253,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002712045;s__GCA-002712045 sp905182165,22.53521126760563
647,MOSAIC-MIME-BINNING-2103_bin-036,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_610,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__GCA-002724395;s__,1e-05
648,bulkbins-ODEN-2013-BINNING-medium-13_bin-2047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_038,,1e-05
649,bulkbins-MOSAIC-MIME-BINNING-1103_bin-83,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_364,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter pontiacus,100.0
650,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-127,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_535,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA10347;g__UBA10347;s__,98.59154929577464
651,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-7661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_024,,1e-05
652,bulkbins-MOSAIC-MIME-BINNING-2503_bin-057,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_024,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__SP4260;s__SP4260 sp905182415,91.54929577464787
653,MOSAIC-MIME-BINNING-ClusterAss-3a_bin-183,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_154,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_B;s__Rhodococcus_B sp001942265,97.1830985915493
654,bulkbins-ODEN-2013-BINNING-COASS_bin-5236,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,COMPLETE-SET-AND-BULK_mOTU_606,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__BACL14 sp905182075,80.28169014084506
655,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-243,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,COMPLETE-SET-AND-BULK_mOTU_038,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,80.28169014084506
656,MOSAIC-MIME-BINNING-ClusterAss-1_bin-804,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_784,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__JABJAG01;s__,74.64788732394365
657,bulkbins-MOSAIC-MIME-BINNING-1703_bin-136,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_512,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,90.14084507042251
658,bulkbins-MOSAIC-MIME-BINNING-703_bin-012,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,COMPLETE-SET-AND-BULK_mOTU_038,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,91.54929577464787
659,ERR3589557.88,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_179,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp017856985,77.46478873239437
660,bulkbins-ODEN-2013-BINNING-medium-6_bin-433,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,COMPLETE-SET-AND-BULK_mOTU_038,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,100.0
661,SRR9019758.24,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,COMPLETE-SET-AND-BULK_mOTU_163,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__,43.66197183098591
662,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-3936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_244,,1e-05
663,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-262,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_414,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides marinus,77.46478873239437
664,bulkbins-ODEN-2013-BINNING-all-COASS_bin-03903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_397,,1e-05
665,ERR599125.1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,76.05633802816901
666,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-426,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,COMPLETE-SET-AND-BULK_mOTU_606,,100.0
667,bulkbins-MOSAIC-MIME-BINNING-903_bin-040,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_426,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp905181745,63.38028169014085
668,bulkbins-MOSAIC-MIME-BINNING-1303_bin-127,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_335,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__GCA-002717915;s__,39.43661971830985
669,bulkbins-MOSAIC-MIME-BINNING-2303_bin-140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_508,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,1e-05
670,MOSAIC-MIME-BINNING-2503_bin-026,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,97.1830985915493
671,bulkbins-ODEN-2013-BINNING-COASS_bin-5171,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_397,,100.0
672,bulkbins-MOSAIC-MIME-BINNING-1503_bin-001,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_265,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__GCA-2697345 sp905181985,94.3661971830986
673,ERR3589585.27,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_292,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,91.54929577464787
674,bulkbins-MOSAIC-MIME-BINNING-17_bin-38,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,COMPLETE-SET-AND-BULK_mOTU_038,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,97.1830985915493
675,MOSAIC-MIME-BINNING-703_bin-064,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_099,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp905182155,64.78873239436619
676,bulkbins-MOSAIC-MIME-BINNING-2703_bin-05,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_352,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__;s__,98.59154929577464
677,bulkbins-ODIN-2013-BINNING-13_bin-23,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_426,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp905181745,60.56338028169014
678,bulkbins-MOSAIC-MIME-BINNING-703_bin-059,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_475,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182455,46.478873239436616
679,bulkbins-MOSAIC-MIME-BINNING-31_bin-072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_024,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__SP4260;s__SP4260 sp905182415,1e-05
680,ERR3589553.41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_099,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp905182155,28.169014084507047
681,MOSAIC-MIME-BINNING-3103_bin-26,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_835,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,63.38028169014085
682,bulkbins-MOSAIC-MIME-BINNING-1003_bin-027,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_024,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__SP4260;s__,47.88732394366197
683,bulkbins-MOSAIC-MIME-BINNING-2503_bin-006,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_244,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__UBA9659 sp018665025,94.3661971830986
684,bulkbins-ODEN-2013-BINNING-medium-13_bin-0787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_098,,1e-05
685,MOSAIC-MIME-BINNING-2303_bin-038,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_033,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__GCA-013693735;s__,94.3661971830986
686,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-954,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_253,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002712045;s__GCA-002712045 sp905182165,74.64788732394365
687,SRR5819383.103,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_453,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA2966;f__UBA2966;g__UBA2966;s__,95.77464788732394
688,MOSAIC-MIME-BINNING-2903_bin-068,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,91.54929577464787
689,bulkbins-MOSAIC-MIME-BINNING-1203_bin-052,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__UBA4457 sp002390205,71.83098591549296
690,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-602,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_146,,1e-05
691,ERR4918861.15,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,97.1830985915493
692,bulkbins-MOSAIC-MIME-BINNING-603_bin-033,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_024,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__SP4260;s__SP4260 sp905182415,1e-05
693,bulkbins-MOSAIC-MIME-BINNING-903_bin-004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_043,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA7359;s__UBA7359 sp905182825,90.14084507042251
694,bulkbins-MOSAIC-MIME-BINNING-3_bin-068,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_798,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,91.54929577464787
695,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-166,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_244,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__UBA9659 sp018665025,98.59154929577464
696,bulkbins-MOSAIC-MIME-BINNING-803_bin-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_710,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA11869;s__UBA11869 sp014239225,74.64788732394365
697,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-307,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_038,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,1e-05
698,MOSAIC-MIME-BINNING-3003_bin-31,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_835,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,61.971830985915496
699,bulkbins-MOSAIC-MIME-BINNING-45_bin-29,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,COMPLETE-SET-AND-BULK_mOTU_378,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__CACPJA01;s__,97.1830985915493
700,bulkbins-MOSAIC-MIME-BINNING-603_bin-076,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_397,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__,1e-05
701,bulkbins-ODEN-2013-BINNING-COASS_bin-1936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_146,,1e-05
702,SRR9019642.21,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_292,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,92.95774647887325
703,bulkbins-ODEN-2013-BINNING-medium-6_bin-585,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_770,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp905181925,1e-05
704,bulkbins-MOSAIC-MIME-BINNING-1903_bin-070,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_244,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__,56.338028169014095
705,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-212,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_265,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__GCA-2697345 sp905181985,87.32394366197181
706,ERR3589558.42,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_867,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-21967;g__Oceanicoccus;s__Oceanicoccus sp000169075,61.971830985915496
707,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4630,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_758,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_B;f__MED-G09;g__MED-G09;s__MED-G09 sp905182015,38.02816901408449
708,bulkbins-MOSAIC-MIME-BINNING-1403_bin-070,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_364,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter pontiacus,90.14084507042251
709,bulkbins-MOSAIC-MIME-BINNING-2903_bin-094,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_816,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_B;s__Rhodococcus_B sp001942265,97.1830985915493
710,bulkbins-MOSAIC-MIME-BINNING-1303_bin-023,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_475,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182455,73.23943661971829
711,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_098,,1e-05
712,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-3182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_098,,1e-05
713,bulkbins-MOSAIC-MIME-BINNING-2303_bin-013,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__,74.64788732394365
714,bulkbins-ODIN-2013-BINNING-13_bin-48,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_770,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp905181925,56.338028169014095
715,ERR3589556.53,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,COMPLETE-SET-AND-BULK_mOTU_088,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,92.95774647887325
716,SRR11563380.4,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_088,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp905182025,84.50704225352112
717,ERR594289.47,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_368,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp012959605,29.5774647887324
718,bulkbins-MOSAIC-MIME-BINNING-1903_bin-035,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_426,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp905181745,83.09859154929578
719,bulkbins-MOSAIC-MIME-BINNING-2103_bin-050,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_244,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__UBA9659 sp018665025,71.83098591549296
720,MOSAIC-MIME-BINNING-ClusterAss-3a_bin-492,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,97.1830985915493
