members,K00024,K00169,K00170,K00172,K00239,K00240,K00241,K00626,K01007,K01595,K01677,K01678,K01902,K01903,K14534,K15016,M00374
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-262,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-263,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-267,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-268,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-275,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-279,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-280,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-283,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-287,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-294,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-295,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-296,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-311,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-312,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0.057692307692307696
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-313,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09615384615384616
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-314,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-316,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-317,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-319,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-321,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-324,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-330,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-331,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-335,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-338,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-347,3,0,0,0,3,3,0,7,0,0,0,0,3,3,0,0,0.2692307692307692
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-352,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-360,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-371,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-376,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-379,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-382,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-384,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-386,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-392,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-397,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-403,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-405,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-407,3,0,0,0,0,3,3,4,0,0,0,0,6,0,0,0,0.19230769230769232
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-408,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-409,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-416,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-417,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-421,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-422,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-429,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-432,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-433,3,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-438,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-441,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-449,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-450,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-453,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-460,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-471,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-483,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-488,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-496,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-498,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-501,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-514,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-519,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-524,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-530,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-531,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-537,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-541,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-549,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-563,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-568,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-586,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-589,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-599,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-600,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-613,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-618,9,0,0,0,12,6,6,4,0,0,0,0,6,3,0,0,0.2692307692307692
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-624,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-640,6,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-644,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-655,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-663,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-685,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-691,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-712,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-720,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-721,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-724,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-727,18,0,0,0,12,21,6,12,0,0,0,0,21,21,0,0,0.2692307692307692
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-731,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-739,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-741,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-750,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-769,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-771,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-772,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-776,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-782,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-789,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-795,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-798,6,0,0,0,12,9,0,2,0,0,0,0,0,6,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-805,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-806,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-810,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-819,6,0,1,0,3,12,0,8,0,0,3,3,15,9,0,0,0.36538461538461536
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-821,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-830,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-837,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-unbinned,3,0,0,0,0,6,3,4,2,6,0,0,6,3,0,0,0.38461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-005,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-020,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-021,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-029,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-035,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-036,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-040,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-051,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-091,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-104,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-118,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-121,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-125,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-131,3,0,0,0,3,3,0,0,2,0,0,0,3,0,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-148,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-162,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-175,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-186,0,0,0,0,3,3,3,0,0,0,0,0,0,0,2,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-192,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-194,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-205,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-211,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-213,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0.19230769230769232
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-214,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-216,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-217,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-218,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-223,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-230,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-242,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-243,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-245,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-256,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-257,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-260,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-262,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-264,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-269,0,0,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-282,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-289,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-296,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-300,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-303,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-313,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-316,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-330,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-338,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-340,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-342,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-344,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-356,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-365,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.19230769230769232
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-374,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-378,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-380,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-387,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-390,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-394,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-395,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-402,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-409,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-423,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0.038461538461538464
