members,K00239,K00240,K00241,K01679,K01847,K01848,K01849,K01961,K01962,K01963,K02160,K05606,M00376
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-690,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-696,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-705,0,1,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-709,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-715,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-720,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-739,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-743,24,42,30,58,0,0,0,18,38,29,36,6,0.4444444444444444
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-745,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-747,0,0,0,0,0,0,0,0,0,1,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-763,0,0,0,0,0,0,0,0,1,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-766,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-778,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-797,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-799,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-856,0,0,0,0,0,0,0,0,0,2,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-857,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-871,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-876,3,3,3,2,0,0,0,0,1,1,0,0,0.2777777777777778
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-892,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-898,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-923,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-928,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-931,3,3,0,0,0,0,0,2,0,0,1,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-934,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-936,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-938,0,0,3,0,1,0,0,0,0,0,0,0,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-947,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-954,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-974,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-985,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-990,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-992,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-994,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-unbinned,3,3,9,0,0,2,0,3,1,0,2,4,0.3611111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-008,0,3,0,0,0,2,0,1,1,0,1,11,0.28703703703703703
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-023,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-029,0,6,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-031,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-034,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-036,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-043,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-067,0,6,0,4,0,0,0,0,0,0,0,0,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-074,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-077,0,1,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-084,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-088,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-089,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-092,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-099,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-101,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-102,6,6,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-107,0,0,3,2,0,0,4,9,0,3,3,6,0.39814814814814814
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-128,0,0,0,0,0,0,0,0,2,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-134,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-135,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-138,0,0,0,0,0,0,0,0,0,0,0,7,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-148,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-154,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-171,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-192,0,0,0,0,0,0,2,2,0,1,2,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-210,3,3,0,2,0,2,2,0,0,0,1,2,0.4351851851851852
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-212,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-216,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-237,0,0,0,2,0,0,0,0,0,0,0,2,0.2222222222222222
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-238,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-245,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-251,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-253,0,0,0,4,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-257,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-262,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-267,0,6,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-268,0,0,0,0,0,0,2,0,0,0,0,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-273,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-275,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-280,3,3,3,0,0,0,0,0,0,0,1,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-283,3,0,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-286,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-295,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-296,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-298,0,0,0,0,0,0,0,0,0,0,0,7,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-299,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-306,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-307,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-316,3,3,0,0,0,4,4,0,0,0,0,0,0.18518518518518517
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-317,0,0,0,2,0,2,0,0,0,0,1,2,0.3055555555555556
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-318,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-324,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-328,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-330,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-334,0,0,0,0,0,0,0,0,0,0,0,7,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-337,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-347,3,3,0,0,0,0,0,0,2,0,1,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-352,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-356,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-357,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-360,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-370,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-373,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-376,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-377,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-380,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-381,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-386,0,1,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-391,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-392,3,3,0,0,0,2,0,0,0,0,0,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-395,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-399,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-401,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-403,0,0,0,0,0,2,0,0,0,0,1,0,0.08333333333333333
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-405,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-407,0,3,3,4,0,0,2,1,0,0,1,6,0.4074074074074074
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-408,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-417,0,0,0,0,0,0,0,0,0,0,1,2,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-421,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-422,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-424,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-429,0,0,0,0,0,0,0,1,1,0,0,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-431,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-432,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-433,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-441,0,0,3,0,0,0,0,0,1,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-453,0,1,3,0,0,0,0,0,0,0,0,7,0.18518518518518517
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-456,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-460,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-464,0,0,0,0,0,0,0,1,0,0,0,2,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-469,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-471,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-483,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-488,0,3,0,2,0,0,0,0,0,0,0,0,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-492,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-496,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-500,0,0,0,0,0,0,0,0,7,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-504,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-506,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-517,0,0,0,0,0,0,0,0,0,0,7,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-519,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-520,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-530,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-533,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-541,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-549,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-586,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-589,0,0,0,0,1,0,0,0,0,1,0,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-599,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-600,3,0,3,2,0,0,0,0,0,1,0,0,0.21296296296296294
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-613,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-618,12,6,6,0,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-619,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-624,3,3,0,0,0,0,0,1,0,0,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-639,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-640,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-649,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-655,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-690,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-698,0,1,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-710,0,0,0,0,0,2,0,0,0,0,0,7,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-711,0,0,0,0,0,0,0,0,0,1,1,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-720,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-724,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-727,12,21,6,8,0,0,0,2,6,2,4,0,0.3333333333333333
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-730,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-741,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-743,0,0,0,2,0,0,0,0,0,0,0,2,0.2222222222222222
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-745,0,0,0,0,1,0,0,0,0,0,1,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-747,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-750,0,0,0,0,0,0,4,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-755,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-756,0,0,0,2,0,0,0,0,0,1,1,0,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-770,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-772,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-776,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-789,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-790,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-795,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-798,12,9,0,2,0,2,4,0,0,0,0,2,0.4074074074074074
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-805,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-810,0,0,3,0,0,0,0,0,0,0,0,2,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-818,0,0,0,0,0,0,0,0,0,2,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-819,3,12,0,0,0,0,4,0,1,0,0,0,0.15740740740740738
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-820,0,0,0,0,0,0,0,1,0,0,1,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-821,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-822,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-830,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-837,0,0,0,0,1,0,0,0,0,1,0,2,0.25
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-unbinned,0,6,3,0,0,0,0,0,1,0,2,10,0.24074074074074073
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-002,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-020,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-021,0,0,6,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-029,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-035,0,1,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-040,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-045,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-091,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-104,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-111,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-118,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-121,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-123,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-125,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-131,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
