members,K00024,K00169,K00170,K00172,K00174,K00175,K00176,K00177,K01677,K01678,K01902,K01903,K01959,K01960,M00620
bulkbins-MOSAIC-MIME-BINNING-45_bin-03,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-45_bin-14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-45_bin-19,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-28,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-45_bin-29,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-45_bin-37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-45_bin-44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-54,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-59,6,0,0,0,0,0,0,0,0,0,9,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-45_bin-79,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-45_bin-86,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-unbinned,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-603_bin-013,3,0,0,0,0,0,0,0,0,0,3,0,0,2,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-603_bin-030,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-031,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-603_bin-033,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-603_bin-043,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-603_bin-048,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-603_bin-072,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-603_bin-083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-603_bin-084,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-091,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-093,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-603_bin-100,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-unbinned,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-703_bin-012,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-703_bin-024,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-703_bin-040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-703_bin-051,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-703_bin-055,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-703_bin-056,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-703_bin-059,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-097,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-703_bin-108,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-703_bin-lowDepth,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-703_bin-unbinned,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-803_bin-13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-803_bin-43,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-51,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-59,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-65,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-803_bin-67,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-803_bin-70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-803_bin-81,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-803_bin-unbinned,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-903_bin-002,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-004,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-903_bin-009,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-903_bin-017,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-032,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-903_bin-033,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-903_bin-047,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-903_bin-048,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-903_bin-057,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-062,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-903_bin-070,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-903_bin-088,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-096,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-903_bin-unbinned,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0.32142857142857145
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-013,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-030,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-034,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-070,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-089,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-126,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-127,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-138,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-141,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-188,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-209,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-230,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-236,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-247,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-313,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-314,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-315,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-322,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-323,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-331,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-332,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-348,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-352,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-355,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-363,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-364,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-368,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-372,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-380,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-381,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-393,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-400,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-411,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-421,6,0,0,0,4,7,0,0,0,0,6,6,0,0,0.35714285714285715
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-425,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-426,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-436,3,0,0,0,2,2,0,0,0,0,3,3,0,0,0.35714285714285715
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-455,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-470,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-473,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-477,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-485,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-488,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-494,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-503,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-515,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-529,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-531,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-537,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-553,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-564,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-572,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-583,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-606,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-633,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-653,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-657,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-663,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-672,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-673,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-705,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-743,87,0,0,0,0,0,0,0,0,0,72,63,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-745,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-799,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-806,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-816,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-822,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-839,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-864,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-871,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-887,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-926,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-934,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-936,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-954,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-992,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-unbinned,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-005,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-008,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-020,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-034,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-048,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-054,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-062,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-074,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-077,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-101,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-102,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-107,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-111,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-155,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-174,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-187,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-192,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-199,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-201,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-210,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-212,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-216,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-221,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-251,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-253,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-268,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-273,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-276,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-284,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-287,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-295,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-302,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-303,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-312,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-313,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-314,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-316,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-317,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-319,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-321,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
