members,K00024,K00031,K00169,K00170,K00172,K00174,K00175,K00176,K00177,K00239,K00240,K00241,K00242,K00244,K00245,K00246,K00247,K01006,K01007,K01595,K01676,K01677,K01678,K01679,K01682,K01902,K01903,K01958,K01959,K01960,K03737,K15230,M00173
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-402,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-423,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-424,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-426,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-430,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-445,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-471,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-488,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-498,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-506,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-532,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-555,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-578,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-603,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-611,54,14,0,0,0,4,4,0,0,30,57,33,3,0,0,0,0,3,4,0,0,0,0,40,0,78,48,1,4,0,0,0,0.6
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-627,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-654,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-656,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-658,3,1,0,0,0,0,0,0,0,3,10,6,2,0,0,0,0,0,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0.45
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-668,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-672,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-686,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-687,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-699,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-702,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-712,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-unbinned,3,0,0,0,0,2,6,0,0,0,9,0,0,0,0,1,0,3,0,2,0,0,0,2,1,6,0,0,0,0,1,0,0.5
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-022,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-028,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-032,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-040,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-044,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-076,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-077,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-087,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-094,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-113,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-119,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-128,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-130,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-149,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-158,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-164,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-165,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-172,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-177,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-182,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-184,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-192,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-193,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-199,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-203,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0.2
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-206,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-207,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0.3
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-219,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-226,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-228,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0.3
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-232,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-235,45,14,0,0,0,2,2,0,0,15,48,27,4,0,0,0,0,4,6,2,1,0,0,36,0,72,42,0,2,2,0,0,0.6
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-243,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-248,0,7,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-252,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,2,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0.3
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-264,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-268,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-273,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-282,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-298,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0.225
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-301,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-304,3,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.2
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-308,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-401,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-402,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-413,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-429,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-444,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,1,1,0,0,1,7,0,0,1,6,0,0,0,0,0,0,0.3
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-447,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
